Date Time,HighRange,temp,Specific Conductance.factory.calibration (μS/cm),Salinity.factory.calibration (ppt)
06/04/23 23:00:00.000,29802.1,18.22,34340.995448092,21.5554596805389
06/04/23 23:10:00.000,29802.1,18.19,34363.6069158829,21.5711364798325
06/04/23 23:20:00.000,29775.8,18.16,34355.9890519178,21.5658547664248
06/04/23 23:30:00.000,29778.2,18,34479.800659984,21.6517172567089
06/04/23 23:40:00.000,29771,17.92,34532.266330491,21.6881145993784
06/04/23 23:50:00.000,29766.3,17.9,34542.051359604,21.6949036699259
06/05/23 00:00:00.000,29782.9,17.88,34576.4930254595,21.7188021631074
06/05/23 00:10:00.000,29771,17.9,34547.4882669276,21.6986760311218
06/05/23 00:20:00.000,29787.7,17.88,34582.0479855327,21.7226569628678
06/05/23 00:30:00.000,29763.9,17.88,34554.5045966537,21.7035443843019
06/05/23 00:40:00.000,29766.3,17.88,34557.2820863791,21.7054716118742
06/05/23 00:50:00.000,29773.4,17.88,34565.4988200754,21.7111731133178
06/05/23 01:00:00.000,29771,17.9,34547.4882669276,21.6986760311218
06/05/23 01:10:00.000,29773.4,17.9,34550.264558332,21.7006023734872
06/05/23 01:20:00.000,29749.6,17.92,34507.5216620672,21.6709473772128
06/05/23 01:30:00.000,29756.7,17.93,34508.128109701,21.6713680949789
06/05/23 01:40:00.000,29763.9,17.93,34516.4516285089,21.6771425662169
06/05/23 01:50:00.000,29749.6,17.95,34484.7255604574,21.6551335161713
06/05/23 02:00:00.000,29756.7,17.95,34492.9299560694,21.66082481415
06/05/23 02:10:00.000,29756.7,17.97,34477.7429011256,21.6502898693806
06/05/23 02:20:00.000,29768.6,17.97,34491.4879977838,21.6598245302724
06/05/23 02:30:00.000,29771,17.97,34494.2601147414,21.6617475479235
06/05/23 02:40:00.000,29740,17.97,34458.4535167905,21.6369101415379
06/05/23 02:50:00.000,29718.6,18.02,34395.863403271,21.5935027306891
06/05/23 03:00:00.000,29740,18.03,34412.9836858755,21.6053748911536
06/05/23 03:10:00.000,29732.9,18.01,34419.9353845037,21.6101958184392
06/05/23 03:20:00.000,29735.3,18.02,34415.1321468446,21.6068648111877
06/05/23 03:30:00.000,29732.9,18.02,34412.3629894421,21.604944451427
06/05/23 03:40:00.000,29732.9,18.02,34412.3629894421,21.604944451427
06/05/23 03:50:00.000,29697.2,18.01,34378.7351864638,21.5816258783224
06/05/23 04:00:00.000,29697.2,18.01,34378.7351864638,21.5816258783224
06/05/23 04:10:00.000,29711.5,18.01,34395.2383769649,21.5930693178446
06/05/23 04:20:00.000,29668.8,18.01,34345.9595005918,21.5589011960862
06/05/23 04:30:00.000,29668.8,18.02,34338.402994135,21.5536623916846
06/05/23 04:40:00.000,29690.1,18.06,34332.7599306879,21.5497502494731
06/05/23 04:50:00.000,29694.9,18.11,34300.575102703,21.5274392954104
06/05/23 05:00:00.000,29702,18.16,34271.0929445549,21.5070043814376
06/05/23 05:10:00.000,29706.7,18.16,34276.4996381437,21.5107517330389
06/05/23 05:20:00.000,29692.5,18.17,34252.6433851446,21.4942176950366
06/05/23 05:30:00.000,29711.5,18.21,34244.4197259605,21.4885184936603
06/05/23 05:40:00.000,29718.6,18.26,34215.0365637958,21.4681567562555
06/05/23 05:50:00.000,29671.1,18.18,34220.5177501266,21.4719548890388
06/05/23 06:00:00.000,29647.5,18.05,34291.189256397,21.52093344028
06/05/23 06:10:00.000,29621.4,18.01,34291.2560671956,21.5209797497213
06/05/23 06:20:00.000,29642.7,18.01,34315.8380442972,21.5380194140938
06/05/23 06:30:00.000,29623.8,17.98,34316.6784618408,21.5386020018475
06/05/23 06:40:00.000,29597.8,17.97,34294.2027592586,21.5230222411462
06/05/23 06:50:00.000,29614.3,17.98,34305.7075748719,21.5309970019923
06/05/23 07:00:00.000,29600.2,17.96,34304.5282363376,21.5301795063679
06/05/23 07:10:00.000,29614.3,17.93,34343.5052903622,21.5571997143007
06/05/23 07:20:00.000,29626.2,17.93,34357.2625482521,21.5667377117837
06/05/23 07:30:00.000,29623.8,17.93,34354.4879775006,21.5648140415111
06/05/23 07:40:00.000,29614.3,17.92,34351.0731227615,21.5624464776192
06/05/23 07:50:00.000,29616.7,17.93,34346.2798656505,21.5591233035159
06/05/23 08:00:00.000,29609.6,17.91,34353.2078366717,21.5639264991916
06/05/23 08:10:00.000,29609.6,17.91,34353.2078366717,21.5639264991916
06/05/23 08:20:00.000,29623.8,17.91,34369.6311343866,21.5753133804255
06/05/23 08:30:00.000,29616.7,17.91,34361.4194905626,21.5696198501438
06/05/23 08:40:00.000,29583.7,17.9,34330.8183138821,21.5484042135302
06/05/23 08:50:00.000,29595.5,17.9,34344.4688435515,21.5578677350394
06/05/23 09:00:00.000,29515.4,17.9,34251.8066492213,21.493637807578
06/05/23 09:10:00.000,29616.7,17.91,34361.4194905626,21.5696198501438
06/05/23 09:20:00.000,29609.6,17.91,34353.2078366717,21.5639264991916
06/05/23 09:30:00.000,29602.5,17.92,34337.4285097,21.5529868087847
06/05/23 09:40:00.000,29602.5,17.92,34337.4285097,21.5529868087847
06/05/23 09:50:00.000,29590.7,17.82,34399.5557480028,21.5960631403505
06/05/23 10:00:00.000,29600.2,17.84,34395.3832204707,21.5931697567784
06/05/23 10:10:00.000,29578.9,17.76,34431.4603439651,21.618188546303
06/05/23 10:20:00.000,29567.2,17.75,34425.4878387953,21.6140464808755
06/05/23 10:30:00.000,29574.2,17.71,34464.0597362708,21.6407986870476
06/05/23 10:40:00.000,29553,17.72,34431.8234973739,21.6184404044609
06/05/23 10:50:00.000,29567.2,17.74,34433.0938786239,21.6193214561435
06/05/23 11:00:00.000,29602.5,17.75,34466.4559302207,21.6424607442711
06/05/23 11:10:00.000,29581.3,17.76,34434.2451118264,21.6201198785379
06/05/23 11:20:00.000,29586,17.75,34447.3065709169,21.6291787351027
06/05/23 11:30:00.000,29602.5,17.75,34466.4559302207,21.6424607442711
06/05/23 11:40:00.000,29602.5,17.72,34489.3089235924,21.6583129212988
06/05/23 11:50:00.000,29520.1,17.37,34661.3732231188,21.7777130654966
06/05/23 12:00:00.000,29501.3,17.35,34654.769359668,21.7731289573163
06/05/23 12:10:00.000,29522.5,17.35,34679.5874754483,21.7903572116669
06/05/23 12:20:00.000,29510.7,17.3,34704.3229712402,21.8075298008313
06/05/23 12:30:00.000,29513.1,17.28,34722.5764511316,21.8202033384026
06/05/23 12:40:00.000,29517.8,17.27,34735.812816013,21.8293940265367
06/05/23 12:50:00.000,29543.6,17.25,34781.5417842939,21.8611497093957
06/05/23 13:00:00.000,29506,17.23,34752.8949207053,21.8412557222161
06/05/23 13:10:00.000,29510.7,17.18,34797.1314788258,21.8719770156022
06/05/23 13:20:00.000,29510.7,17.21,34773.8908707632,21.855836265326
06/05/23 13:30:00.000,29506,17.22,34760.6320316317,21.846628582949
06/05/23 13:40:00.000,29517.8,17.23,34766.7447966132,21.8508735700786
06/05/23 13:50:00.000,29506,17.24,34745.1606598077,21.8358850052913
06/05/23 14:00:00.000,29470.8,17.25,34696.1321177953,21.8018431237626
06/05/23 14:10:00.000,29531.9,17.25,34767.8153107543,21.8516169952625
06/05/23 14:20:00.000,29517.8,17.28,34728.0869382559,21.8240294941041
06/05/23 14:30:00.000,29536.6,17.3,34734.6760491188,21.8286046919502
06/05/23 14:40:00.000,29529.5,17.35,34687.7821145863,21.7960461437046
06/05/23 14:50:00.000,29513.1,17.34,34676.2880328012,21.7880667048254
06/05/23 15:00:00.000,29548.3,17.35,34709.7905206089,21.8113258679926
06/05/23 15:10:00.000,29522.5,17.35,34679.5874754483,21.7903572116669
06/05/23 15:20:00.000,29522.5,17.39,34648.7870500563,21.768976407872
06/05/23 15:30:00.000,29494.3,17.37,34631.1831108732,21.7567574137458
06/05/23 15:40:00.000,29522.5,17.38,34656.4829086938,21.774318415266
06/05/23 15:50:00.000,29508.4,17.4,34624.6055227551,21.7521920916298
06/05/23 16:00:00.000,29506,17.54,34514.4512796449,21.6757547995198
06/05/23 16:10:00.000,29520.1,17.58,34500.3061517731,21.665941757624
06/05/23 16:20:00.000,29550.7,17.7,34444.3757695886,21.6271460185444
06/05/23 16:30:00.000,29569.5,17.79,34397.7585298189,21.5948168774733
06/05/23 16:40:00.000,29609.6,17.85,34398.6825687637,21.5954576418734
06/05/23 16:50:00.000,29609.6,17.87,34383.5132385192,21.5849389390772
06/05/23 17:00:00.000,29616.7,17.85,34406.9048336273,21.6011593826974
06/05/23 17:10:00.000,29604.9,17.85,34393.2396554403,21.5916833488921
06/05/23 17:20:00.000,29588.4,17.82,34396.8904649911,21.5942149298426
06/05/23 17:30:00.000,29555.4,17.77,34396.5952425451,21.594010212367
06/05/23 17:40:00.000,29555.4,17.75,34411.7930655596,21.6045492223174
06/05/23 17:50:00.000,29569.5,17.72,34450.9853623644,21.631730268904
06/05/23 18:00:00.000,29574.2,17.74,34441.2196351283,21.6249570441512
06/05/23 18:10:00.000,29557.7,17.69,34460.1261660301,21.6380703033557
06/05/23 18:20:00.000,29569.5,17.72,34450.9853623644,21.631730268904
06/05/23 18:30:00.000,29569.5,17.72,34450.9853623644,21.631730268904
06/05/23 18:40:00.000,29576.6,17.74,34444.0056064642,21.6268892861067
06/05/23 18:50:00.000,29602.5,17.76,34458.8438432862,21.6371808741761
06/05/23 19:00:00.000,29588.4,17.77,34434.8776025277,21.6205585355641
06/05/23 19:10:00.000,29588.4,17.76,34442.4833764972,21.625833523627
06/05/23 19:20:00.000,29555.4,17.75,34411.7930655596,21.6045492223174
06/05/23 19:30:00.000,29562.4,17.75,34419.9170870354,21.610183129169
06/05/23 19:40:00.000,29560.1,17.75,34417.2477668049,21.6083319690134
06/05/23 19:50:00.000,29567.2,17.76,34417.8845837153,21.6087735965511
06/05/23 20:00:00.000,29555.4,17.76,34404.192762869,21.5992786728817
06/05/23 20:10:00.000,29555.4,17.8,34373.8193623868,21.5782173534376
06/05/23 20:20:00.000,29562.4,17.79,34389.5255631308,21.5891079235535
06/05/23 20:30:00.000,29560.1,17.79,34386.8585435454,21.5872585827321
06/05/23 20:40:00.000,29567.2,17.77,34410.2841120437,21.6035028020776
06/05/23 20:50:00.000,29560.1,17.77,34402.0475922901,21.5977910994731
06/05/23 21:00:00.000,29571.9,17.77,34415.7364504241,21.6072838874276
06/05/23 21:10:00.000,29588.4,17.8,34412.0769788979,21.604746109578
06/05/23 21:20:00.000,29574.2,17.8,34395.6146377852,21.5933302287694
06/05/23 21:30:00.000,29567.2,17.79,34395.0915135682,21.5929674783155
06/05/23 21:40:00.000,29562.4,17.65,34496.0909875535,21.663017636098
06/05/23 21:50:00.000,29555.4,17.6,34526.1324029213,21.6838588788462
06/05/23 22:00:00.000,29543.6,17.59,34520.0352232836,21.6796287568941
06/05/23 22:10:00.000,29588.4,17.61,34556.9049721491,21.7052099409121
06/05/23 22:20:00.000,29586,17.63,34538.8198006029,21.6926615133047
06/05/23 22:30:00.000,29597.8,17.63,34552.5500081872,21.702188159172
06/05/23 22:40:00.000,29595.5,17.66,34526.9505743336,21.684426520385
06/05/23 22:50:00.000,29588.4,17.65,34526.3310140885,21.6839966736994
06/05/23 23:00:00.000,29604.9,17.65,34545.5217268664,21.6973115512546
06/05/23 23:10:00.000,29588.4,17.64,34533.9703001115,21.6892968323606
06/05/23 23:20:00.000,29623.8,17.64,34575.1519232622,21.7178715336265
06/05/23 23:30:00.000,29588.4,17.64,34533.9703001115,21.6892968323606
06/05/23 23:40:00.000,29574.2,17.64,34517.4510442272,21.6778359273338
06/05/23 23:50:00.000,29616.7,17.7,34521.0560016413,21.6803369488153
06/06/23 00:00:00.000,29616.7,17.7,34521.0560016413,21.6803369488153
06/06/23 00:10:00.000,29616.7,17.7,34521.0560016413,21.6803369488153
06/06/23 00:20:00.000,29699.6,17.71,34609.7193683334,21.7418604635436
06/06/23 00:30:00.000,29664,17.72,34560.7295061144,21.7078637159704
06/06/23 00:40:00.000,29664,17.72,34560.7295061144,21.7078637159704
06/06/23 00:50:00.000,29692.5,17.71,34601.4723785977,21.7361369627152
06/06/23 01:00:00.000,29692.5,17.71,34601.4723785977,21.7361369627152
06/06/23 01:10:00.000,29687.8,17.7,34603.6605151304,21.7376555350645
06/06/23 01:20:00.000,29692.5,17.7,34609.1209735611,21.7414451647373
06/06/23 01:30:00.000,29675.9,17.7,34589.8350786907,21.7280608685658
06/06/23 01:40:00.000,29678.3,17.69,34600.2712420926,21.7353033765197
06/06/23 01:50:00.000,29692.5,17.69,34616.7723710776,21.7467554730873
06/06/23 02:00:00.000,29687.8,17.67,34626.6195847984,21.7535899837637
06/06/23 02:10:00.000,29671.1,17.67,34607.2049293725,21.7401153956146
06/06/23 02:20:00.000,29699.6,17.66,34647.9992846658,21.7684295971925
06/06/23 02:30:00.000,29671.1,17.66,34614.8593721904,21.7454277771092
06/06/23 02:40:00.000,29692.5,17.66,34639.7433924525,21.7626990471332
06/06/23 02:50:00.000,29687.8,17.65,34641.9396599419,21.7642234940494
06/06/23 03:00:00.000,29683,17.65,34636.3569960402,21.7603485482113
06/06/23 03:10:00.000,29685.4,17.66,34631.487489752,21.756968677599
06/06/23 03:20:00.000,29683,17.66,34628.6967597065,21.7550316921051
06/06/23 03:30:00.000,29661.7,17.65,34611.5838670258,21.7431544719539
06/06/23 03:40:00.000,29678.3,17.67,34615.5753268413,21.7459246764319
06/06/23 03:50:00.000,29668.8,17.67,34604.531050133,21.7382596922521
06/06/23 04:00:00.000,29647.5,17.66,34587.4170710819,21.7263828580194
06/06/23 04:10:00.000,29683,17.66,34628.6967597065,21.7550316921051
06/06/23 04:20:00.000,29668.8,17.65,34619.8415872088,21.7488856500834
06/06/23 04:30:00.000,29659.3,17.66,34601.1382361336,21.7359050681522
06/06/23 04:40:00.000,29683,17.66,34628.6967597065,21.7550316921051
06/06/23 04:50:00.000,29671.1,17.66,34614.8593721904,21.7454277771092
06/06/23 05:00:00.000,29678.3,17.67,34615.5753268413,21.7459246764319
06/06/23 05:10:00.000,29675.9,17.66,34620.4408429704,21.7493015641413
06/06/23 05:20:00.000,29678.3,17.66,34623.231576562,21.7512384886045
06/06/23 05:30:00.000,29675.9,17.65,34628.0992968795,21.7546170088407
06/06/23 05:40:00.000,29647.5,17.64,34602.7225244684,21.7370045655303
06/06/23 05:50:00.000,29635.6,17.65,34581.2279320254,21.7220878909474
06/06/23 06:00:00.000,29647.5,17.65,34595.0683951148,21.731692657636
06/06/23 06:10:00.000,29628.5,17.64,34580.6195201795,21.7216656878692
06/06/23 06:20:00.000,29664,17.65,34614.2589042926,21.7450110310046
06/06/23 06:30:00.000,29664,17.65,34614.2589042926,21.7450110310046
06/06/23 06:40:00.000,29628.5,17.65,34572.9701626584,21.7163575576355
06/06/23 06:50:00.000,29645.1,17.65,34592.2770435935,21.7297555209731
06/06/23 07:00:00.000,29640.4,17.64,34594.4629895925,21.7312725176731
06/06/23 07:10:00.000,29628.5,17.64,34580.6195201795,21.7216656878692
06/06/23 07:20:00.000,29642.7,17.61,34620.1142291676,21.7490748773836
06/06/23 07:30:00.000,29635.6,17.63,34596.5330190314,21.7327090830652
06/06/23 07:40:00.000,29623.8,17.61,34598.1132873924,21.7338057705096
06/06/23 07:50:00.000,29659.3,17.61,34639.4377457485,21.7624868963529
06/06/23 08:00:00.000,29635.6,17.63,34596.5330190314,21.7327090830652
06/06/23 08:10:00.000,29666.4,17.63,34632.3708065912,21.7575817732245
06/06/23 08:20:00.000,29664,17.63,34629.5782588501,21.755643519317
06/06/23 08:30:00.000,29640.4,17.61,34617.4368698945,21.7472166635918
06/06/23 08:40:00.000,29666.4,17.63,34632.3708065912,21.7575817732245
06/06/23 08:50:00.000,29652.2,17.63,34615.8482149222,21.7461140713448
06/06/23 09:00:00.000,29659.3,17.63,34624.1095160321,21.7518478319066
06/06/23 09:10:00.000,29652.2,17.64,34608.1900980971,21.7407991191617
06/06/23 09:20:00.000,29692.5,17.65,34647.4060136926,21.7680177918265
06/06/23 09:30:00.000,29666.4,17.65,34617.0502463513,21.7469483302242
06/06/23 09:40:00.000,29638,17.65,34584.019288305,21.7240249458889
06/06/23 09:50:00.000,29652.2,17.66,34592.8822843657,21.7301755429554
06/06/23 10:00:00.000,29616.7,17.67,34543.9615779215,21.6962290526334
06/06/23 10:10:00.000,29652.2,17.67,34585.2325847547,21.7248669167243
06/06/23 10:20:00.000,29628.5,17.67,34557.6798571708,21.7057476163782
06/06/23 10:30:00.000,29649.8,17.67,34582.4424404419,21.7229306934868
06/06/23 10:40:00.000,29671.1,17.7,34584.2584237745,21.7241908943687
06/06/23 10:50:00.000,29645.1,17.69,34561.6909747485,21.7085308680387
06/06/23 11:00:00.000,29630.9,17.69,34545.1897063259,21.6970811805225
06/06/23 11:10:00.000,29652.2,17.7,34562.3002987298,21.708953672287
06/06/23 11:20:00.000,29666.4,17.72,34563.5166349861,21.7097976797738
06/06/23 11:30:00.000,29664,17.72,34560.7295061144,21.7078637159704
06/06/23 11:40:00.000,29685.4,17.74,34570.3017294009,21.7145058856643
06/06/23 11:50:00.000,29678.3,17.71,34584.9783679289,21.7246905018333
06/06/23 12:00:00.000,29666.4,17.7,34578.7979445532,21.7204016245059
06/06/23 12:10:00.000,29680.6,17.7,34595.2955486809,21.7318502981681
06/06/23 12:20:00.000,29687.8,17.71,34596.0130979823,21.7323482655468
06/06/23 12:30:00.000,29702,17.71,34612.5070808225,21.74379520881
06/06/23 12:40:00.000,29694.9,17.71,34604.2600946013,21.7380716470541
06/06/23 12:50:00.000,29702,17.7,34620.1580564528,21.7491052957539
06/06/23 13:00:00.000,29716.3,17.7,34636.7717355493,21.7606364173502
06/06/23 13:10:00.000,29709.1,17.7,34628.4068114929,21.7548304465386
06/06/23 13:20:00.000,29735.3,17.72,34643.5299538118,21.7653273381019
06/06/23 13:30:00.000,29735.3,17.74,34628.225332871,21.754704487032
06/06/23 13:40:00.000,29735.3,17.75,34620.5772244856,21.7493962200059
06/06/23 13:50:00.000,29742.4,17.75,34628.8170413344,21.7551151765445
06/06/23 14:00:00.000,29735.3,17.75,34620.5772244856,21.7493962200059
06/06/23 14:10:00.000,29749.6,17.75,34637.1729014099,21.7609148655214
06/06/23 14:20:00.000,29761.5,17.76,34643.3313956389,21.7651895158618
06/06/23 14:30:00.000,29771,17.75,34662.0083118281,21.7781539221539
06/06/23 14:40:00.000,29749.6,17.76,34629.5240156323,21.7556058703511
06/06/23 14:50:00.000,29737.7,17.74,34631.0112247773,21.7566381108403
06/06/23 15:00:00.000,29749.6,17.76,34629.5240156323,21.7556058703511
06/06/23 15:10:00.000,29675.9,17.76,34544.0104378573,21.6962629536622
06/06/23 15:20:00.000,29749.6,17.77,34621.8779293616,21.750298979414
06/06/23 15:30:00.000,29763.9,17.76,34646.116073818,21.7671224131534
06/06/23 15:40:00.000,29671.1,17.76,34538.4409939961,21.6923986873292
06/06/23 15:50:00.000,29742.4,17.76,34621.169956547,21.7498076074795
06/06/23 16:00:00.000,29771,17.8,34623.765119238,21.751608799366
06/06/23 16:10:00.000,29778.2,17.81,34624.469896115,21.752097958182
06/06/23 16:20:00.000,29785.3,17.8,34640.3428203597,21.7631151135426
06/06/23 16:30:00.000,29785.3,17.79,34647.9894332385,21.7684227590434
06/06/23 16:40:00.000,29763.9,17.81,34607.8957449572,21.7405948328867
06/06/23 16:50:00.000,29782.9,17.82,34622.276914706,21.7505758977184
06/06/23 17:00:00.000,29771,17.79,34631.4081603548,21.7569136164802
06/06/23 17:10:00.000,29756.7,17.79,34614.826845957,21.7454052027194
06/06/23 17:20:00.000,29763.9,17.8,34615.5342172719,21.7458961448139
06/06/23 17:30:00.000,29790.1,17.93,34546.7399019197,21.6981567783087
06/06/23 17:40:00.000,29723.4,17.88,34507.6342838027,21.6710255074846
06/06/23 17:50:00.000,29754.3,17.96,34482.5623223204,21.653632932882
06/06/23 18:00:00.000,29593.1,17.85,34379.5744491455,21.5822078113792
06/06/23 18:10:00.000,29664,17.97,34370.6687981943,21.5760328562466
06/06/23 18:20:00.000,29699.6,18.06,34343.7118406341,21.5573429130972
06/06/23 18:30:00.000,29574.2,17.85,34357.6868991195,21.5670319253488
06/06/23 18:40:00.000,29508.4,17.85,34281.4852357683,21.5142072968247
06/06/23 18:50:00.000,29569.5,17.98,34253.9709415605,21.4951377423533
06/06/23 19:00:00.000,29560.1,18.27,34025.6314643517,21.3369615036993
06/06/23 19:10:00.000,29678.3,18.11,34281.458577746,21.5141888197203
06/06/23 19:20:00.000,29583.7,18.13,34157.5032080769,21.4282946144325
06/06/23 19:30:00.000,29576.6,18.22,34081.9218645729,21.3759418037356
06/06/23 19:40:00.000,29680.6,18.26,34171.4163848831,21.4379335568486
06/06/23 19:50:00.000,29683,18.3,34144.2219102443,21.4190939329189
06/06/23 20:00:00.000,29642.7,18.43,34001.0938406515,21.3199722979055
06/06/23 20:10:00.000,29697.2,18.58,33951.9798614664,21.2859720854271
06/06/23 20:20:00.000,29706.7,18.11,34314.1639255636,21.5368589002631
06/06/23 20:30:00.000,29699.6,18.05,34351.2649481296,21.5625794718262
06/06/23 20:40:00.000,29664,17.95,34385.8098092107,21.5865313841495
06/06/23 20:50:00.000,29683,18.01,34362.3473632738,21.570263179887
06/06/23 21:00:00.000,29683,18.03,34347.2300694843,21.5597820765624
06/06/23 21:10:00.000,29664,17.87,34446.4846222351,21.6286086535719
06/06/23 21:20:00.000,29666.4,17.81,34494.8890651237,21.6621838537816
06/06/23 21:30:00.000,29666.4,17.79,34510.1201035819,21.6727500305313
06/06/23 21:40:00.000,29652.2,17.79,34493.6544405265,21.6613273898845
06/06/23 21:50:00.000,29659.3,17.79,34501.8872771874,21.6670386202639
06/06/23 22:00:00.000,29675.9,17.79,34521.1358411534,21.6803923397047
06/06/23 22:10:00.000,29678.3,17.79,34523.9187614223,21.682323079288
06/06/23 22:20:00.000,29666.4,17.8,34502.5031909554,21.6674658955117
06/06/23 22:30:00.000,29702,17.82,34528.5309873792,21.6855230050058
06/06/23 22:40:00.000,29721,17.86,34520.0760688829,21.6796570945512
06/06/23 22:50:00.000,29709.1,17.84,34521.5227964344,21.6806608009782
06/06/23 23:00:00.000,29713.9,17.86,34511.8557230478,21.6739541165709
06/06/23 23:10:00.000,29725.8,17.91,34487.6001188174,21.6571275441932
06/06/23 23:20:00.000,29742.4,17.92,34499.196332619,21.66517185497
06/06/23 23:30:00.000,29754.3,17.93,34505.3536011483,21.6694433121238
06/06/23 23:40:00.000,29740,17.93,34488.8221306824,21.6579752381523
06/06/23 23:50:00.000,29747.2,17.93,34497.1456733275,21.6637492825607
06/07/23 00:00:00.000,29754.3,17.96,34482.5623223204,21.653632932882
06/07/23 00:10:00.000,29775.8,17.97,34499.8043452568,21.6655936444793
06/07/23 00:20:00.000,29730.5,18,34424.7401957091,21.6135279806711
06/07/23 00:30:00.000,29754.3,18.01,34444.6323024741,21.6273239411705
06/07/23 00:40:00.000,29747.2,18.02,34428.8625356895,21.6163868962709
06/07/23 00:50:00.000,29759.1,18.01,34450.171785801,21.6311659857781
06/07/23 01:00:00.000,29773.4,18.01,34466.6748031916,21.6426125605692
06/07/23 01:10:00.000,29787.7,18.05,34452.8504744044,21.6330238863826
06/07/23 01:20:00.000,29794.9,18.07,34446.0018901152,21.6282738444075
06/07/23 01:30:00.000,29792.5,18.09,34428.0973401633,21.6158562161094
06/07/23 01:40:00.000,29782.9,18.11,34401.914832311,21.5976990371818
06/07/23 01:50:00.000,29828.4,18.12,34446.7430881137,21.6287879183627
06/07/23 02:00:00.000,29806.8,18.14,34406.7565727265,21.6010565693198
06/07/23 02:10:00.000,29814,18.14,34415.0425737831,21.6068026935845
06/07/23 02:20:00.000,29833.1,18.17,34414.3478199061,21.6063208927225
06/07/23 02:30:00.000,29835.5,18.18,34409.5544065514,21.6029967724454
06/07/23 02:40:00.000,29818.8,18.17,34397.9015232037,21.5949160344714
06/07/23 02:50:00.000,29811.6,18.14,34412.2805745293,21.6048872985242
06/07/23 03:00:00.000,29835.5,18.13,34447.3500793668,21.629208911447
06/07/23 03:10:00.000,29804.4,18.14,34403.9945701774,21.5991412351768
06/07/23 03:20:00.000,29806.8,18.14,34406.7565727265,21.6010565693198
06/07/23 03:30:00.000,29811.6,18.16,34397.1713432129,21.5944097007595
06/07/23 03:40:00.000,29797.3,18.16,34380.7214627828,21.5830031378099
06/07/23 03:50:00.000,29794.9,18.17,34370.4142694203,21.5758563755955
06/07/23 04:00:00.000,29816.4,18.19,34380.0462107839,21.5825349251842
06/07/23 04:10:00.000,29845.1,18.22,34390.3964190318,21.5897117889036
06/07/23 04:20:00.000,29852.3,18.24,34383.5828856958,21.5849872323049
06/07/23 04:30:00.000,29859.5,18.24,34391.8510907676,21.590720486123
06/07/23 04:40:00.000,29859.5,18.24,34391.8510907676,21.590720486123
06/07/23 04:50:00.000,29895.5,18.23,34440.7438657784,21.6246270710753
06/07/23 05:00:00.000,29871.5,18.23,34413.1774044255,21.6055092310506
06/07/23 05:10:00.000,29866.7,18.23,34407.664099211,21.6016859058725
06/07/23 05:20:00.000,29866.7,18.23,34407.664099211,21.6016859058725
06/07/23 05:30:00.000,29866.7,18.22,34415.211659446,21.606919952028
06/07/23 05:40:00.000,29902.7,18.23,34449.0137831575,21.6303628176225
06/07/23 05:50:00.000,29895.5,18.24,34433.1919707363,21.6193894864739
06/07/23 06:00:00.000,29873.9,18.26,34393.3025427636,21.5917269565385
06/07/23 06:10:00.000,29888.3,18.24,34424.9238141215,21.6136553222853
06/07/23 06:20:00.000,29881.1,18.24,34416.6556478191,21.607921340141
06/07/23 06:30:00.000,29881.1,18.24,34416.6556478191,21.607921340141
06/07/23 06:40:00.000,29881.1,18.24,34416.6556478191,21.607921340141
06/07/23 06:50:00.000,29830.8,18.22,34373.9677625981,21.5783202499207
06/07/23 07:00:00.000,29802.1,18.19,34363.6069158829,21.5711364798325
06/07/23 07:10:00.000,29782.9,18.17,34356.6130969467,21.5662874311558
06/07/23 07:20:00.000,29775.8,18.17,34348.4473903637,21.5606260445826
06/07/23 07:30:00.000,29754.3,18.18,34316.1865768729,21.538261020915
06/07/23 07:40:00.000,29728.1,18.17,34293.5873951006,21.5225957012048
06/07/23 07:50:00.000,29763.9,18.18,34327.2252031304,21.5459132983067
06/07/23 08:00:00.000,29756.7,18.18,34318.9462350754,21.5401740598229
06/07/23 08:10:00.000,29721,18.18,34277.8962065712,21.5117197005916
06/07/23 08:20:00.000,29749.6,18.19,34303.2525296038,21.5292952144218
06/07/23 08:30:00.000,29747.2,18.19,34300.49345948,21.5273827028752
06/07/23 08:40:00.000,29692.5,18.19,34237.6093571174,21.483798879429
06/07/23 08:50:00.000,29740,18.19,34292.2162425655,21.5216452899771
06/07/23 09:00:00.000,29721,18.19,34270.3735396845,21.5065057717048
06/07/23 09:10:00.000,29678.3,18.13,34266.3986520735,21.5037508569556
06/07/23 09:20:00.000,29668.8,18.07,34300.6618009076,21.5274993919213
06/07/23 09:30:00.000,29668.8,18.06,34308.2045320848,21.5327278591641
06/07/23 09:40:00.000,29702,18.12,34301.2142419928,21.5278823274637
06/07/23 09:50:00.000,29716.3,18.13,34310.1405247007,21.5340698750811
06/07/23 10:00:00.000,29692.5,18.16,34260.1645084883,21.4994301852863
06/07/23 10:10:00.000,29756.7,18.18,34318.9462350754,21.5401740598229
06/07/23 10:20:00.000,29742.4,18.21,34279.9276606535,21.5131277197366
06/07/23 10:30:00.000,29728.1,18.21,34263.4952084228,21.5017385661058
06/07/23 10:40:00.000,29725.8,18.18,34283.4155522046,21.5155452354424
06/07/23 10:50:00.000,29735.3,18.19,34286.8130540069,21.5179001328507
06/07/23 11:00:00.000,29721,18.18,34277.8962065712,21.5117197005916
06/07/23 11:10:00.000,29706.7,18.14,34291.557116306,21.5211884199755
